taxonname,replicateid,count,time,latitude,longitude,region_name,island,site,reef_zone,depth_bin,sitevisitid,date_,obs_year,rep,depth,hard_coral,soft_coral,ma,cca,ta,sand,tunicate,zoanthid,corallimorph,clam,cyano,sponge,other,other_type,habitat_code,habitat_type,current_strength,visibility,max_height,urchin_dacor,boring_urchin_dacor,min_depth,max_depth,objectid,species,commonname,commonfamilyall,family,scientific_name,rank,trophic
Ctenochaetus strigosus,1845960370,0,2015-06-18T00:00:00Z,19.447963,-155.923456,Main Hawaiian Islands,Hawaii,HAW-2281,Forereef,Deep,7525,2015-06-18T00:00:00Z,2015,A,27,0,0,0,0,45,55,0,0,0,0,0,0,0,NA,RRB,Reef Rubble,None,35,1,R,R,26,28.2,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960371,19,2015-06-18T00:00:00Z,19.40696,-155.907169,Main Hawaiian Islands,Hawaii,HAW-2233,Forereef,Mid,7530,2015-06-18T00:00:00Z,2015,A,17,25,0,0,3,62,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,40,2,O,R,17,17.9,2027346,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960372,1,2015-06-18T00:00:00Z,19.357144,-155.891729,Main Hawaiian Islands,Hawaii,HAW-2278,Forereef,Deep,7542,2015-06-18T00:00:00Z,2015,A,24,10,0,10,5,65,10,0,0,0,0,0,0,0,NA,RRB,Reef Rubble,None,40,0.4,R,R,20,27.6,2027426,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960373,12,2015-06-18T00:00:00Z,19.218277,-155.901028,Main Hawaiian Islands,Hawaii,HAW-2449,Forereef,Shallow,7533,2015-06-18T00:00:00Z,2015,A,3,1,0,0,15,74,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,30,1.5,R,R,3,3.9,2027447,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960374,0,2015-06-18T00:00:00Z,19.447963,-155.923456,Main Hawaiian Islands,Hawaii,HAW-2281,Forereef,Deep,7525,2015-06-18T00:00:00Z,2015,A,23,1,0,3,1,80,15,0,0,0,0,0,0,0,NA,RRB,Reef Rubble,None,26,0.5,C,R,20,26,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960375,80,2015-06-18T00:00:00Z,19.421629,-155.915334,Main Hawaiian Islands,Hawaii,HAW-2090,Forereef,Mid,7536,2015-06-18T00:00:00Z,2015,A,11,35,0,0,10,25,30,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,2.1,C,C,10,11.2,2027509,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960377,17,2015-06-18T00:00:00Z,19.40696,-155.907169,Main Hawaiian Islands,Hawaii,HAW-2233,Forereef,Mid,7530,2015-06-18T00:00:00Z,2015,A,11,20,0,0,2,74,4,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,25,3,O,O,9,12,2027619,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960378,0,2015-06-18T00:00:00Z,19.383239,-155.902258,Main Hawaiian Islands,Hawaii,HAW-2151,Forereef,Shallow,7526,2015-06-18T00:00:00Z,2015,A,7,15,0,0,15,70,0,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,18,2.5,O,R,6,7.6,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960379,3,2015-06-18T00:00:00Z,19.357144,-155.891729,Main Hawaiian Islands,Hawaii,HAW-2278,Forereef,Deep,7542,2015-06-18T00:00:00Z,2015,A,25,20,0,0,0,60,20,0,0,0,0,0,0,0,NA,RRB,Reef Rubble,Slight,27,0.75,O,R,22,27.6,2027735,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960380,0,2015-06-18T00:00:00Z,19.383239,-155.902258,Main Hawaiian Islands,Hawaii,HAW-2151,Forereef,Shallow,7526,2015-06-18T00:00:00Z,2015,A,5,12,0,0,4,84,0,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,25,1.5,C,A,5,6.2,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960381,0,2015-06-18T00:00:00Z,19.372795,-155.89885,Main Hawaiian Islands,Hawaii,HAW-2386,Forereef,Mid,7537,2015-06-18T00:00:00Z,2015,A,10,15,0,0,5,60,20,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,2,O,R,10,11.7,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960383,1,2015-06-18T00:00:00Z,19.272309,-155.893603,Main Hawaiian Islands,Hawaii,HAW-2263,Forereef,Deep,7532,2015-06-18T00:00:00Z,2015,A,25,25,0,1,3,68,3,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,26,1.8,R,R,21,29,2027913,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960384,0,2015-06-18T00:00:00Z,19.272309,-155.893603,Main Hawaiian Islands,Hawaii,HAW-2263,Forereef,Deep,7532,2015-06-18T00:00:00Z,2015,A,23,35,0,0,3,47,15,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,40,1.1,R,R,22,25.8,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960385,4,2015-06-18T00:00:00Z,19.229177,-155.901983,Main Hawaiian Islands,Hawaii,HAW-1824,Forereef,Mid,7539,2015-06-18T00:00:00Z,2015,A,13,20,0,0,10,70,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,20,5.5,O,R,9,15.2,2028003,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960386,22,2015-06-18T00:00:00Z,19.313184,-155.889173,Main Hawaiian Islands,Hawaii,HAW-2389,Forereef,Mid,7527,2015-06-18T00:00:00Z,2015,A,14,25,0,0,2,43,30,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,20,3,A,C,14,15.6,2028069,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960387,15,2015-06-18T00:00:00Z,19.302749,-155.889545,Main Hawaiian Islands,Hawaii,HAW-1988,Forereef,Shallow,7538,2015-06-18T00:00:00Z,2015,A,4,4,0,0,30,65,1,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,27,3,R,R,4,6.1,2028120,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960388,11,2015-06-18T00:00:00Z,19.257267,-155.900001,Main Hawaiian Islands,Hawaii,HAW-2390,Forereef,Mid,7545,2015-06-18T00:00:00Z,2015,A,14,35,0,1,5,49,10,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,2,R,R,13,17.3,2028181,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960389,9,2015-06-18T00:00:00Z,19.191109,-155.908541,Main Hawaiian Islands,Hawaii,HAW-2421,Forereef,Mid,7541,2015-06-18T00:00:00Z,2015,A,20,40,0,0,20,25,15,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,18,1.5,C,R,18,22.8,2028219,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960390,18,2015-06-18T00:00:00Z,19.221516,-155.903135,Main Hawaiian Islands,Hawaii,HAW-2413,Forereef,Deep,7529,2015-06-18T00:00:00Z,2015,A,19,10,0,0,3,77,10,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,22,3,C,O,18,20.9,2028264,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960391,22,2015-06-18T00:00:00Z,19.176394,-155.912427,Main Hawaiian Islands,Hawaii,HAW-2197,Forereef,Deep,7534,2015-06-18T00:00:00Z,2015,A,19,50,0,0,5,45,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,40,2.5,R,R,19,19.8,2028313,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960392,62,2015-06-18T00:00:00Z,19.313184,-155.889173,Main Hawaiian Islands,Hawaii,HAW-2389,Forereef,Mid,7527,2015-06-18T00:00:00Z,2015,A,14,50,0,0,10,37,3,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,24,1,R,R,13,14.9,2028363,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960393,34,2015-06-18T00:00:00Z,19.176394,-155.912427,Main Hawaiian Islands,Hawaii,HAW-2197,Forereef,Deep,7534,2015-06-18T00:00:00Z,2015,A,20,40,0,0,10,30,20,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,28,1.5,R,R,20,20.6,2028397,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960395,12,2015-06-18T00:00:00Z,19.238813,-155.898787,Main Hawaiian Islands,Hawaii,HAW-2248,Forereef,Mid,7528,2015-06-18T00:00:00Z,2015,A,10,20,0,0,2,76,2,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,2,C,C,10,11.6,2028528,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960396,1,2015-06-18T00:00:00Z,19.343836,-155.886842,Main Hawaiian Islands,Hawaii,HAW-1798,Forereef,Mid,7531,2015-06-18T00:00:00Z,2015,A,7,15,0,0,5,75,5,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,35,3.5,O,R,7,8.2,2028574,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960397,100,2015-06-18T00:00:00Z,19.194486,-155.90719,Main Hawaiian Islands,Hawaii,HAW-2408,Forereef,Deep,7540,2015-06-18T00:00:00Z,2015,A,10,60,0,0,15,25,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Slight,40,2.4,O,A,8,11.8,2028617,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960398,0,2015-06-18T00:00:00Z,19.238813,-155.898787,Main Hawaiian Islands,Hawaii,HAW-2248,Forereef,Mid,7528,2015-06-18T00:00:00Z,2015,A,9,50,0,0,10,20,20,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,24,2,O,R,8,11.5,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960399,27,2015-06-18T00:00:00Z,19.421629,-155.915334,Main Hawaiian Islands,Hawaii,HAW-2090,Forereef,Mid,7536,2015-06-18T00:00:00Z,2015,A,11,25,0,1,10,62,2,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,35,1.9,C,A,12,12,2028756,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960401,25,2015-06-18T00:00:00Z,19.302749,-155.889545,Main Hawaiian Islands,Hawaii,HAW-1988,Forereef,Shallow,7538,2015-06-18T00:00:00Z,2015,A,3,1,0,1,30,68,0,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,Slight,27,2.8,O,R,5,6,2028842,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960402,11,2015-06-18T00:00:00Z,19.257267,-155.900001,Main Hawaiian Islands,Hawaii,HAW-2390,Forereef,Mid,7545,2015-06-18T00:00:00Z,2015,A,15,60,0,0,0,40,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,2,R,R,13,17.6,2028865,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960403,10,2015-06-18T00:00:00Z,19.229177,-155.901983,Main Hawaiian Islands,Hawaii,HAW-1824,Forereef,Mid,7539,2015-06-18T00:00:00Z,2015,A,12,8,0,0,5,87,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,20,1.3,O,R,9,16,2028899,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960404,35,2015-06-18T00:00:00Z,19.194486,-155.90719,Main Hawaiian Islands,Hawaii,HAW-2408,Forereef,Deep,7540,2015-06-18T00:00:00Z,2015,A,12,65,0,0,20,15,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Slight,40,5.4,O,O,10,14,2029003,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960405,43,2015-06-18T00:00:00Z,19.221516,-155.903135,Main Hawaiian Islands,Hawaii,HAW-2413,Forereef,Deep,7529,2015-06-18T00:00:00Z,2015,A,20,40,0,0,20,40,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,1,C,R,17,23,2029027,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960406,1,2015-06-18T00:00:00Z,19.372795,-155.89885,Main Hawaiian Islands,Hawaii,HAW-2386,Forereef,Mid,7537,2015-06-18T00:00:00Z,2015,A,11,20,0,0,5,45,30,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,2,O,R,11,11,2029103,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960407,12,2015-06-18T00:00:00Z,19.191109,-155.908541,Main Hawaiian Islands,Hawaii,HAW-2421,Forereef,Mid,7541,2015-06-18T00:00:00Z,2015,A,20,30,0,0,15,30,25,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,20,1.5,C,R,18,23,2029109,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960408,8,2015-06-19T00:00:00Z,19.027805,-155.86487,Main Hawaiian Islands,Hawaii,HAW-1995,Forereef,Deep,7548,2015-06-19T00:00:00Z,2015,A,24,4,0,0,8,84,4,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,23,1.5,R,R,22,27,2029158,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960409,21,2015-06-19T00:00:00Z,19.109653,-155.916972,Main Hawaiian Islands,Hawaii,HAW-2457,Forereef,Deep,7546,2015-06-19T00:00:00Z,2015,A,25,8,0,1,10,77,4,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,35,1.6,O,R,20,29.5,2029198,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960410,6,2015-06-19T00:00:00Z,19.109653,-155.916972,Main Hawaiian Islands,Hawaii,HAW-2457,Forereef,Deep,7546,2015-06-19T00:00:00Z,2015,A,24,5,0,0,10,25,60,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,1.5,R,R,19,27.3,2029294,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960411,35,2015-06-19T00:00:00Z,19.042843,-155.881927,Main Hawaiian Islands,Hawaii,HAW-2467,Forereef,Mid,7547,2015-06-19T00:00:00Z,2015,A,10,30,0,0,0,68,2,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,24,3,C,R,9,10.9,2029307,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960412,0,2015-06-19T00:00:00Z,19.027805,-155.86487,Main Hawaiian Islands,Hawaii,HAW-1995,Forereef,Deep,7548,2015-06-19T00:00:00Z,2015,A,24,3,0,0,35,52,10,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,33,1,O,R,21,27.3,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960414,6,2015-06-19T00:00:00Z,19.052735,-155.885586,Main Hawaiian Islands,Hawaii,HAW-1851,Forereef,Deep,7559,2015-06-19T00:00:00Z,2015,A,22,20,0,0,5,65,10,0,0,0,0,0,0,0,NA,RRB,Reef Rubble,Slight,40,2.1,R,R,20,25,2029375,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960416,15,2015-06-19T00:00:00Z,19.124999,-155.918973,Main Hawaiian Islands,Hawaii,HAW-2466,Forereef,Deep,7550,2015-06-19T00:00:00Z,2015,A,19,25,0,0,2,65,8,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,1.1,R,R,17,21.8,2029459,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960417,130,2015-06-19T00:00:00Z,19.076333,-155.901256,Main Hawaiian Islands,Hawaii,HAW-1887,Forereef,Mid,7549,2015-06-19T00:00:00Z,2015,A,10,30,0,0,10,40,20,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,22,1,C,R,10,10.6,2029523,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960418,40,2015-06-19T00:00:00Z,19.042843,-155.881927,Main Hawaiian Islands,Hawaii,HAW-2467,Forereef,Mid,7547,2015-06-19T00:00:00Z,2015,A,11,30,0,0,7,60,3,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,2.1,O,R,10,12,2029576,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960419,4,2015-06-19T00:00:00Z,19.009163,-155.800246,Main Hawaiian Islands,Hawaii,HAW-2468,Forereef,Deep,7561,2015-06-19T00:00:00Z,2015,A,22,10,0,0,5,55,30,0,0,0,0,0,0,0,NA,RRB,Reef Rubble,None,35,1.1,R,R,20,25,2029648,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960420,0,2015-06-19T00:00:00Z,19.07713,-155.904631,Main Hawaiian Islands,Hawaii,HAW-2454,Forereef,Shallow,7558,2015-06-19T00:00:00Z,2015,A,5,35,0,0,15,50,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,20,0.7,O,O,5,6,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960421,0,2015-06-19T00:00:00Z,19.07713,-155.904631,Main Hawaiian Islands,Hawaii,HAW-2454,Forereef,Shallow,7558,2015-06-19T00:00:00Z,2015,A,5,30,0,0,25,40,5,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,1.7,O,O,4,5.8,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960422,26,2015-06-19T00:00:00Z,18.998308,-155.789587,Main Hawaiian Islands,Hawaii,HAW-2465,Forereef,Mid,7560,2015-06-19T00:00:00Z,2015,A,12,40,0,0,5,45,10,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,20,1.6,R,O,10,11.5,2029785,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960423,50,2015-06-19T00:00:00Z,19.014625,-155.823405,Main Hawaiian Islands,Hawaii,HAW-2149,Forereef,Deep,7551,2015-06-19T00:00:00Z,2015,A,21,5,0,1,1,83,10,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,0.4,O,R,17,24,2029883,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960424,49,2015-06-19T00:00:00Z,19.076333,-155.901256,Main Hawaiian Islands,Hawaii,HAW-1887,Forereef,Mid,7549,2015-06-19T00:00:00Z,2015,A,10,35,0,1,5,57,2,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,1.8,O,O,11,11.7,2029938,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960425,5,2015-06-19T00:00:00Z,19.052735,-155.885586,Main Hawaiian Islands,Hawaii,HAW-1851,Forereef,Deep,7559,2015-06-19T00:00:00Z,2015,A,22,3,0,1,8,86,2,0,0,0,0,0,0,0,NA,RRB,Reef Rubble,None,40,0.7,R,R,19,27,2030011,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960426,4,2015-06-19T00:00:00Z,19.009163,-155.800246,Main Hawaiian Islands,Hawaii,HAW-2468,Forereef,Deep,7561,2015-06-19T00:00:00Z,2015,A,22,2,0,0,5,73,20,0,0,0,0,0,0,0,NA,RRB,Reef Rubble,None,35,0.3,R,R,19,24.5,2030027,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960427,80,2015-06-19T00:00:00Z,18.998308,-155.789587,Main Hawaiian Islands,Hawaii,HAW-2465,Forereef,Mid,7560,2015-06-19T00:00:00Z,2015,A,7,33,0,0,8,54,5,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,1,R,O,9,11.2,2030112,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960428,5,2015-06-19T00:00:00Z,19.028805,-155.867023,Main Hawaiian Islands,Hawaii,HAW-2275,Forereef,Deep,7555,2015-06-19T00:00:00Z,2015,A,22,25,0,0,0,45,30,0,0,0,0,0,0,0,NA,RRB,Reef Rubble,None,30,1.4,R,R,19,26.7,2030172,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960430,25,2015-06-19T00:00:00Z,19.027695,-155.86431,Main Hawaiian Islands,Hawaii,HAW-2290,Forereef,Mid,7562,2015-06-19T00:00:00Z,2015,A,8,15,0,0,5,75,5,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,20,2,O,O,8,9.5,2030295,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960431,9,2015-06-19T00:00:00Z,19.028805,-155.867023,Main Hawaiian Islands,Hawaii,HAW-2275,Forereef,Deep,7555,2015-06-19T00:00:00Z,2015,A,22,10,0,1,2,77,10,0,0,0,0,0,0,0,NA,RRB,Reef Rubble,None,30,1.8,R,R,19,26.4,2030301,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960432,53,2015-06-19T00:00:00Z,19.017998,-155.849028,Main Hawaiian Islands,Hawaii,HAW-2455,Forereef,Mid,7552,2015-06-19T00:00:00Z,2015,A,13,5,0,0,15,78,2,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,27,7,C,R,9,19,2030369,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960433,55,2015-06-19T00:00:00Z,19.027695,-155.86431,Main Hawaiian Islands,Hawaii,HAW-2290,Forereef,Mid,7562,2015-06-19T00:00:00Z,2015,A,7,20,0,0,20,57,3,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,6,O,C,8,10,2030420,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960434,67,2015-06-19T00:00:00Z,19.054955,-155.886727,Main Hawaiian Islands,Hawaii,HAW-2458,Forereef,Mid,7556,2015-06-19T00:00:00Z,2015,A,14,15,0,1,15,69,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,1.4,O,R,11,18.8,2030483,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960435,24,2015-06-19T00:00:00Z,19.054955,-155.886727,Main Hawaiian Islands,Hawaii,HAW-2458,Forereef,Mid,7556,2015-06-19T00:00:00Z,2015,A,15,10,0,0,30,60,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Slight,30,1.4,O,R,11,19.1,2030577,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960437,40,2015-06-19T00:00:00Z,19.094477,-155.911379,Main Hawaiian Islands,Hawaii,HAW-2452,Forereef,Mid,7553,2015-06-19T00:00:00Z,2015,A,14,50,0,0,2,38,10,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,1.6,R,R,13,15.5,2030668,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960438,12,2015-06-19T00:00:00Z,19.124999,-155.918973,Main Hawaiian Islands,Hawaii,HAW-2466,Forereef,Deep,7550,2015-06-19T00:00:00Z,2015,A,17,40,0,0,20,40,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Slight,28,1,O,R,15,20,2030719,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960440,9,2015-06-19T00:00:00Z,19.014625,-155.823405,Main Hawaiian Islands,Hawaii,HAW-2149,Forereef,Deep,7551,2015-06-19T00:00:00Z,2015,A,20,15,0,15,0,70,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,1,R,R,16,22,2030844,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960441,17,2015-06-19T00:00:00Z,19.094477,-155.911379,Main Hawaiian Islands,Hawaii,HAW-2452,Forereef,Mid,7553,2015-06-19T00:00:00Z,2015,A,13,50,0,0,15,35,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,2,O,R,12,15,2030891,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
